EmployeeID,Age,Gender,Department,JobRole,Education,MaritalStatus,BusinessTravel,OverTime,MonthlyIncome,YearsAtCompany,TotalWorkingYears,YearsSinceLastPromotion,DistanceFromHome,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,Attrition
2460,28,Male,HR,Manager,Bachelor,Divorced,Travel_Rarely,No,9185,8,8,4,20,3,4,1,No
2461,46,Male,IT,Software Engineer,College,Married,Non-Travel,Yes,3725,5,23,4,1,4,1,3,Yes
2462,55,Female,Sales,Sales Representative,College,Single,Non-Travel,No,5400,6,35,3,27,4,1,3,No
2463,22,Male,IT,Software Engineer,Bachelor,Single,Travel_Frequently,Yes,3277,0,0,0,18,4,3,1,No
2464,35,Male,Finance,Accountant,Master,Married,Travel_Rarely,Yes,6160,11,14,9,7,3,3,2,No
2465,27,Male,R&D,Research Scientist,Bachelor,Married,Travel_Frequently,Yes,4017,1,4,1,15,4,1,2,Yes
2466,57,Male,Sales,Manager,College,Divorced,Non-Travel,No,8461,10,37,8,17,3,3,3,No
2467,42,Female,R&D,Laboratory Technician,Master,Divorced,Travel_Rarely,No,4331,6,18,2,6,3,3,4,No
2468,23,Female,R&D,Laboratory Technician,Bachelor,Married,Non-Travel,Yes,3721,0,0,0,5,4,1,4,Yes
2469,46,Female,IT,Data Analyst,Bachelor,Single,Travel_Rarely,Yes,3055,4,26,0,3,1,3,3,No
2470,25,Female,HR,Manager,Bachelor,Single,Travel_Rarely,No,7171,2,2,0,2,1,3,4,Yes
2471,48,Female,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,No,6392,12,28,5,26,3,2,1,No
2472,25,Female,Sales,Manager,Master,Divorced,Travel_Rarely,No,6676,2,2,1,13,4,2,4,No
2473,55,Female,R&D,Manager,Doctorate,Divorced,Travel_Rarely,No,11331,17,32,7,6,3,4,1,No
2474,35,Male,Sales,Sales Representative,College,Single,Travel_Rarely,Yes,6751,15,15,9,8,1,3,4,No
2475,28,Male,Sales,Manager,Master,Married,Travel_Frequently,No,7159,4,4,3,8,1,2,2,No
2476,31,Female,IT,IT Manager,Master,Divorced,Travel_Rarely,No,9476,10,10,2,18,2,2,2,Yes
2477,26,Female,Sales,Manager,Bachelor,Single,Travel_Frequently,No,7057,2,6,1,9,2,2,2,No
2478,29,Male,HR,Manager,College,Married,Non-Travel,No,8413,6,6,3,11,1,3,3,No
2479,59,Male,R&D,Manager,Bachelor,Married,Travel_Frequently,No,11217,17,38,3,27,1,1,1,No
2480,60,Male,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,7673,15,39,0,3,4,2,2,No
2481,50,Male,R&D,Laboratory Technician,Below College,Divorced,Travel_Rarely,Yes,2775,0,27,0,26,3,1,2,Yes
2482,22,Female,Sales,Manager,Master,Married,Travel_Rarely,Yes,6883,0,0,0,21,4,3,1,Yes
2483,28,Female,R&D,Laboratory Technician,College,Married,Travel_Rarely,No,3725,0,4,0,2,4,2,1,No
2484,36,Female,IT,Software Engineer,College,Divorced,Travel_Frequently,No,5572,9,16,9,19,3,3,4,No
2485,56,Female,R&D,Laboratory Technician,Below College,Married,Travel_Rarely,Yes,4166,2,32,2,11,4,1,3,Yes
2486,38,Male,IT,Software Engineer,College,Divorced,Travel_Rarely,No,3267,4,17,4,4,3,4,1,No
2487,41,Female,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,Yes,4873,10,17,2,22,1,1,1,Yes
2488,53,Female,Sales,Manager,Master,Divorced,Travel_Rarely,Yes,9214,9,30,8,15,2,3,4,No
2489,33,Female,R&D,Research Scientist,Doctorate,Married,Non-Travel,No,5596,9,9,8,18,4,1,3,Yes
2490,32,Female,HR,Manager,Master,Married,Travel_Rarely,No,8301,8,8,7,1,3,4,3,No
2491,32,Male,R&D,Laboratory Technician,College,Divorced,Non-Travel,No,5808,12,12,2,26,4,2,2,No
2492,20,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Frequently,No,3947,0,0,0,9,3,4,4,No
2493,51,Female,IT,Software Engineer,Bachelor,Married,Travel_Rarely,Yes,3264,5,31,3,2,4,3,1,No
2494,23,Female,IT,Software Engineer,Master,Married,Travel_Rarely,No,3065,3,3,3,6,3,3,1,No
2495,32,Female,Sales,Sales Executive,Master,Married,Non-Travel,Yes,5776,8,8,3,2,2,3,4,No
2496,39,Female,Sales,Manager,Master,Divorced,Non-Travel,No,7092,6,18,4,26,4,1,2,No
2497,37,Male,Sales,Manager,Bachelor,Married,Travel_Frequently,No,9186,8,16,7,20,1,4,1,Yes
2498,55,Female,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,No,4150,6,35,3,2,3,1,3,No
2499,20,Female,R&D,Manager,Bachelor,Divorced,Travel_Rarely,No,7319,0,0,0,11,2,3,1,Yes
2500,30,Female,Finance,Accountant,Bachelor,Single,Travel_Rarely,No,3724,4,8,2,17,1,2,1,No
